,index,Latitude_Degrees,Longitude_Degrees,Percent_Bleached_Sum,day,month,year,lat_Rnd,lon_Rnd
16955,16955,19.9729,-87.4528,90.0,15,5,2006,19.5,-87.5
16956,16956,19.9729,-87.4528,100.0,15,5,2006,19.5,-87.5
16957,16957,19.9729,-87.4528,4.0,15,11,2004,19.5,-87.5
16958,16958,19.9729,-87.4528,4.0,15,11,2004,19.5,-87.5
16959,16959,19.9729,-87.4528,40.0,15,11,2004,19.5,-87.5
16960,16960,19.9729,-87.4528,50.0,15,11,2004,19.5,-87.5
16961,16961,18.724,-87.6968,4.0,15,2,2006,18.5,-87.5
16962,16962,18.724,-87.6968,4.0,15,2,2006,18.5,-87.5
16963,16963,18.724,-87.6968,34.48275862,15,2,2006,18.5,-87.5
16964,16964,18.724,-87.6968,36.0,15,2,2006,18.5,-87.5
16965,16965,18.724,-87.6968,34.48275862,15,3,2006,18.5,-87.5
16966,16966,18.724,-87.6968,10.0,15,5,2005,18.5,-87.5
16967,16967,18.724,-87.6968,4.0,15,5,2005,18.5,-87.5
16968,16968,18.724,-87.6968,4.0,15,5,2005,18.5,-87.5
16969,16969,18.724,-87.6968,4.0,15,5,2005,18.5,-87.5
16970,16970,18.724,-87.6968,4.0,15,5,2005,18.5,-87.5
16971,16971,18.724,-87.6968,5.882352941,15,7,2005,18.5,-87.5
16972,16972,18.724,-87.6968,10.0,15,7,2005,18.5,-87.5
16973,16973,18.724,-87.6968,4.545454545,15,8,2005,18.5,-87.5
16974,16974,18.724,-87.6968,4.0,15,8,2005,18.5,-87.5
16975,16975,18.724,-87.6968,4.0,15,8,2005,18.5,-87.5
16976,16976,18.724,-87.6968,4.0,15,11,2005,18.5,-87.5
16977,16977,18.724,-87.6968,32.85,15,11,2005,18.5,-87.5
16978,16978,18.724,-87.6968,74.07407407,15,11,2005,18.5,-87.5
16979,16979,18.724,-87.6968,75.0,15,11,2005,18.5,-87.5
16980,16980,18.724,-87.6968,4.0,15,12,2005,18.5,-87.5
16981,16981,20.0995,-87.4625,4.0,15,2,2005,20.5,-87.5
16982,16982,20.0995,-87.4625,36.0,15,2,2005,20.5,-87.5
16983,16983,20.0995,-87.4625,32.85,15,2,2005,20.5,-87.5
16984,16984,20.0995,-87.4625,3.846153846,15,5,2005,20.5,-87.5
16985,16985,20.0995,-87.4625,45.45454545,15,5,2005,20.5,-87.5
16986,16986,20.0995,-87.4625,50.0,15,5,2005,20.5,-87.5
16987,16987,20.0995,-87.4625,4.0,15,6,2006,20.5,-87.5
16988,16988,20.0995,-87.4625,4.0,15,6,2006,20.5,-87.5
16989,16989,20.0995,-87.4625,45.45454545,15,6,2005,20.5,-87.5
16990,16990,20.0995,-87.4625,66.66666667,15,6,2006,20.5,-87.5
16991,16991,20.0995,-87.4625,88.23529412,15,6,2006,20.5,-87.5
16992,16992,20.0995,-87.4625,100.0,15,6,2006,20.5,-87.5
16993,16993,20.0995,-87.4625,4.0,15,8,2005,20.5,-87.5
16994,16994,20.0995,-87.4625,43.47826087,15,8,2005,20.5,-87.5
16995,16995,20.0995,-87.4625,42.30769231,15,8,2005,20.5,-87.5
16996,16996,20.0995,-87.4625,32.85,15,8,2005,20.5,-87.5
16997,16997,20.0995,-87.4625,4.0,15,9,2005,20.5,-87.5
16998,16998,20.0995,-87.4625,32.85,15,10,2004,20.5,-87.5
16999,16999,20.0995,-87.4625,37.5,15,10,2004,20.5,-87.5
17000,17000,20.0995,-87.4625,32.85,15,10,2004,20.5,-87.5
17001,17001,20.0995,-87.4625,4.0,15,12,2005,20.5,-87.5
17002,17002,20.0995,-87.4625,35.29411765,15,12,2005,20.5,-87.5
17003,17003,20.0995,-87.4625,85.71428571,15,12,2005,20.5,-87.5
17004,17004,20.0995,-87.4625,32.85,15,12,2005,20.5,-87.5
17005,17005,19.9333,-87.4321,4.0,15,2,2005,19.5,-87.5
17006,17006,19.9333,-87.4321,7.692307692,15,3,2006,19.5,-87.5
17007,17007,19.9333,-87.4321,4.0,15,3,2006,19.5,-87.5
17008,17008,19.9333,-87.4321,4.0,15,3,2006,19.5,-87.5
17009,17009,19.9333,-87.4321,50.0,15,3,2006,19.5,-87.5
17010,17010,19.9333,-87.4321,81.81818182,15,3,2006,19.5,-87.5
17011,17011,19.9333,-87.4321,4.0,15,6,2005,19.5,-87.5
17012,17012,19.9333,-87.4321,38.88888889,15,6,2005,19.5,-87.5
17013,17013,19.9333,-87.4321,32.85,15,6,2005,19.5,-87.5
17014,17014,19.9333,-87.4321,75.0,15,6,2005,19.5,-87.5
17015,17015,19.9333,-87.4321,4.0,15,9,2005,19.5,-87.5
17016,17016,19.9333,-87.4321,4.0,15,9,2005,19.5,-87.5
17017,17017,19.9333,-87.4321,32.85,15,9,2005,19.5,-87.5
17018,17018,19.9333,-87.4321,32.85,15,9,2005,19.5,-87.5
17019,17019,19.9333,-87.4321,69.23076923,15,9,2005,19.5,-87.5
17020,17020,19.9333,-87.4321,32.85,15,10,2004,19.5,-87.5
17021,17021,19.9333,-87.4321,32.85,15,10,2004,19.5,-87.5
17022,17022,19.9333,-87.4321,66.66666667,15,10,2004,19.5,-87.5
17023,17023,19.9333,-87.4321,72.72727273,15,10,2004,19.5,-87.5
17024,17024,20.0375,-87.4662,4.0,15,2,2005,20.5,-87.5
17025,17025,20.0375,-87.4662,35.71428571,15,2,2005,20.5,-87.5
17026,17026,20.0375,-87.4662,35.71428571,15,2,2005,20.5,-87.5
17027,17027,20.0375,-87.4662,50.0,15,2,2005,20.5,-87.5
17028,17028,20.0375,-87.4662,66.66666667,15,2,2005,20.5,-87.5
17029,17029,20.0375,-87.4662,4.0,15,5,2005,20.5,-87.5
17030,17030,20.0375,-87.4662,33.33333333,15,5,2005,20.5,-87.5
17031,17031,20.0375,-87.4662,33.33333333,15,5,2006,20.5,-87.5
17032,17032,20.0375,-87.4662,37.5,15,5,2006,20.5,-87.5
17033,17033,20.0375,-87.4662,44.44444444,15,5,2006,20.5,-87.5
17034,17034,20.0375,-87.4662,50.0,15,5,2005,20.5,-87.5
17035,17035,20.0375,-87.4662,32.85,15,5,2005,20.5,-87.5
17036,17036,20.0375,-87.4662,32.85,15,5,2006,20.5,-87.5
17037,17037,20.0375,-87.4662,66.66666667,15,5,2005,20.5,-87.5
17038,17038,20.0375,-87.4662,100.0,15,5,2006,20.5,-87.5
17039,17039,20.0375,-87.4662,40.0,15,10,2004,20.5,-87.5
17040,17040,20.0375,-87.4662,44.44444444,15,10,2004,20.5,-87.5
17041,17041,20.0375,-87.4662,47.61904762,15,10,2004,20.5,-87.5
17042,17042,20.0375,-87.4662,40.0,15,11,2004,20.5,-87.5
17043,17043,20.0375,-87.4662,32.85,15,11,2004,20.5,-87.5
17044,17044,20.017,-87.462,75.0,15,2,2006,20.5,-87.5
17045,17045,20.017,-87.462,80.0,15,2,2006,20.5,-87.5
17046,17046,20.017,-87.462,25.0,15,3,2006,20.5,-87.5
17047,17047,20.017,-87.462,71.4,15,3,2006,20.5,-87.5
17048,17048,20.017,-87.462,18.2,15,5,2005,20.5,-87.5
17049,17049,20.017,-87.462,29.4,15,5,2005,20.5,-87.5
17050,17050,20.017,-87.462,40.0,15,5,2005,20.5,-87.5
17051,17051,20.017,-87.462,40.0,15,5,2005,20.5,-87.5
17052,17052,20.017,-87.462,75.0,15,5,2005,20.5,-87.5
17053,17053,20.017,-87.462,75.0,15,8,2005,20.5,-87.5
17054,17054,20.017,-87.462,75.0,15,8,2005,20.5,-87.5
17055,17055,20.017,-87.462,75.0,15,8,2005,20.5,-87.5
17056,17056,20.017,-87.462,75.0,15,8,2005,20.5,-87.5
17057,17057,20.017,-87.462,60.0,15,8,2005,20.5,-87.5
17058,17058,20.017,-87.462,42.1,15,11,2005,20.5,-87.5
17059,17059,20.017,-87.462,58.8,15,11,2005,20.5,-87.5
17060,17060,20.017,-87.462,63.6,15,11,2005,20.5,-87.5
17061,17061,20.017,-87.462,44.4,15,12,2005,20.5,-87.5
17062,17062,20.017,-87.462,46.2,15,12,2005,20.5,-87.5
17063,17063,18.724,-87.697,20.0,15,2,2006,18.5,-87.5
17064,17064,18.724,-87.697,28.1,15,2,2006,18.5,-87.5
17065,17065,18.724,-87.697,34.5,15,2,2006,18.5,-87.5
17066,17066,18.724,-87.697,36.0,15,2,2006,18.5,-87.5
17067,17067,18.724,-87.697,34.5,15,3,2006,18.5,-87.5
17068,17068,18.724,-87.697,10.0,15,5,2005,18.5,-87.5
17069,17069,18.724,-87.697,4.0,15,5,2005,18.5,-87.5
17070,17070,18.724,-87.697,20.0,15,5,2005,18.5,-87.5
17071,17071,18.724,-87.697,30.0,15,5,2005,18.5,-87.5
17072,17072,18.724,-87.697,30.8,15,5,2005,18.5,-87.5
17073,17073,18.724,-87.697,5.9,15,7,2005,18.5,-87.5
17074,17074,18.724,-87.697,10.0,15,7,2005,18.5,-87.5
17075,17075,18.724,-87.697,4.5,15,8,2005,18.5,-87.5
17076,17076,18.724,-87.697,18.5,15,8,2005,18.5,-87.5
17077,17077,18.724,-87.697,25.0,15,8,2005,18.5,-87.5
17078,17078,18.724,-87.697,15.0,15,11,2005,18.5,-87.5
17079,17079,18.724,-87.697,53.3,15,11,2005,18.5,-87.5
17080,17080,18.724,-87.697,74.1,15,11,2005,18.5,-87.5
17081,17081,18.724,-87.697,75.0,15,11,2005,18.5,-87.5
17082,17082,18.724,-87.697,15.2,15,12,2005,18.5,-87.5
17083,17083,18.707,-87.704,21.1,15,2,2006,18.5,-87.5
17084,17084,18.707,-87.704,44.8,15,2,2006,18.5,-87.5
17085,17085,18.707,-87.704,55.0,15,2,2006,18.5,-87.5
17086,17086,18.707,-87.704,56.0,15,3,2006,18.5,-87.5
17087,17087,18.707,-87.704,71.4,15,3,2006,18.5,-87.5
17088,17088,18.707,-87.704,10.0,15,5,2005,18.5,-87.5
17089,17089,18.707,-87.704,4.0,15,5,2005,18.5,-87.5
17090,17090,18.707,-87.704,42.1,15,5,2005,18.5,-87.5
17091,17091,18.707,-87.704,73.9,15,5,2005,18.5,-87.5
17092,17092,18.707,-87.704,23.5,15,6,2005,18.5,-87.5
17093,17093,18.707,-87.704,4.0,15,8,2005,18.5,-87.5
17094,17094,18.707,-87.704,28.6,15,8,2005,18.5,-87.5
17095,17095,18.707,-87.704,33.3,15,8,2005,18.5,-87.5
17096,17096,18.707,-87.704,42.4,15,8,2005,18.5,-87.5
17097,17097,18.707,-87.704,45.8,15,9,2005,18.5,-87.5
17098,17098,18.707,-87.704,32.4,15,12,2005,18.5,-87.5
17099,17099,18.707,-87.704,22.2,15,12,2005,18.5,-87.5
17100,17100,18.707,-87.704,45.5,15,12,2005,18.5,-87.5
17101,17101,18.707,-87.704,56.8,15,12,2005,18.5,-87.5
17102,17102,18.707,-87.704,60.0,15,12,2005,18.5,-87.5
17103,17103,18.707,-87.706,33.3,15,2,2006,18.5,-87.5
17104,17104,18.707,-87.706,40.0,15,2,2006,18.5,-87.5
17105,17105,18.707,-87.706,42.9,15,2,2006,18.5,-87.5
17106,17106,18.707,-87.706,57.9,15,2,2006,18.5,-87.5
17107,17107,18.707,-87.706,60.0,15,2,2006,18.5,-87.5
17108,17108,18.707,-87.706,15.4,15,5,2005,18.5,-87.5
17109,17109,18.707,-87.706,19.2,15,5,2005,18.5,-87.5
17110,17110,18.707,-87.706,28.6,15,5,2005,18.5,-87.5
17111,17111,18.707,-87.706,36.4,15,5,2005,18.5,-87.5
17112,17112,18.707,-87.706,64.0,15,5,2005,18.5,-87.5
17113,17113,18.707,-87.706,19.2,15,7,2005,18.5,-87.5
17114,17114,18.707,-87.706,23.5,15,7,2005,18.5,-87.5
17115,17115,18.707,-87.706,20.0,15,8,2005,18.5,-87.5
17116,17116,18.707,-87.706,37.0,15,8,2005,18.5,-87.5
17117,17117,18.707,-87.706,42.1,15,8,2005,18.5,-87.5
17118,17118,18.707,-87.706,21.7,15,11,2005,18.5,-87.5
17119,17119,18.707,-87.706,28.0,15,11,2005,18.5,-87.5
17120,17120,18.707,-87.706,48.5,15,11,2005,18.5,-87.5
17121,17121,18.707,-87.706,55.2,15,11,2005,18.5,-87.5
17122,17122,18.707,-87.706,75.0,15,11,2005,18.5,-87.5
17123,17123,18.7069,-87.7058,33.33333333,15,2,2006,18.5,-87.5
17124,17124,18.7069,-87.7058,40.0,15,2,2006,18.5,-87.5
17125,17125,18.7069,-87.7058,42.85714286,15,2,2006,18.5,-87.5
17126,17126,18.7069,-87.7058,32.85,15,2,2006,18.5,-87.5
17127,17127,18.7069,-87.7058,32.85,15,2,2006,18.5,-87.5
17128,17128,18.7069,-87.7058,4.0,15,5,2005,18.5,-87.5
17129,17129,18.7069,-87.7058,4.0,15,5,2005,18.5,-87.5
17130,17130,18.7069,-87.7058,4.0,15,5,2005,18.5,-87.5
17131,17131,18.7069,-87.7058,36.36363636,15,5,2005,18.5,-87.5
17132,17132,18.7069,-87.7058,32.85,15,5,2005,18.5,-87.5
17133,17133,18.7069,-87.7058,4.0,15,7,2005,18.5,-87.5
17134,17134,18.7069,-87.7058,4.0,15,7,2005,18.5,-87.5
17135,17135,18.7069,-87.7058,4.0,15,8,2005,18.5,-87.5
17136,17136,18.7069,-87.7058,37.03703704,15,8,2005,18.5,-87.5
17137,17137,18.7069,-87.7058,42.10526316,15,8,2005,18.5,-87.5
17138,17138,18.7069,-87.7058,4.0,15,11,2005,18.5,-87.5
17139,17139,18.7069,-87.7058,4.0,15,11,2005,18.5,-87.5
17140,17140,18.7069,-87.7058,48.48484848,15,11,2005,18.5,-87.5
17141,17141,18.7069,-87.7058,50.0,15,11,2005,18.5,-87.5
17142,17142,18.7069,-87.7058,32.85,15,11,2005,18.5,-87.5
17143,17143,18.681,-87.713,35.7,15,2,2006,18.5,-87.5
17144,17144,18.681,-87.713,36.8,15,2,2006,18.5,-87.5
17145,17145,18.681,-87.713,37.5,15,2,2006,18.5,-87.5
17146,17146,18.681,-87.713,40.0,15,2,2006,18.5,-87.5
17147,17147,18.681,-87.713,58.1,15,2,2006,18.5,-87.5
17148,17148,18.681,-87.713,6.9,15,5,2005,18.5,-87.5
17149,17149,18.681,-87.713,26.7,15,5,2005,18.5,-87.5
17150,17150,18.681,-87.713,26.7,15,5,2005,18.5,-87.5
17151,17151,18.681,-87.713,60.0,15,5,2005,18.5,-87.5
17152,17152,18.681,-87.713,3.2,15,8,2005,18.5,-87.5
17153,17153,18.681,-87.713,4.0,15,8,2005,18.5,-87.5
17154,17154,18.681,-87.713,4.0,15,8,2005,18.5,-87.5
17155,17155,18.681,-87.713,20.0,15,8,2005,18.5,-87.5
17156,17156,18.681,-87.713,26.3,15,8,2005,18.5,-87.5
17157,17157,18.681,-87.713,16.7,15,11,2005,18.5,-87.5
17158,17158,18.681,-87.713,24.2,15,11,2005,18.5,-87.5
17159,17159,18.681,-87.713,34.4,15,11,2005,18.5,-87.5
17160,17160,18.681,-87.713,75.0,15,11,2005,18.5,-87.5
17161,17161,18.681,-87.713,71.9,15,11,2005,18.5,-87.5
17162,17162,18.6809,-87.7126,35.71428571,15,2,2006,18.5,-87.5
17163,17163,18.6809,-87.7126,36.84210526,15,2,2006,18.5,-87.5
17164,17164,18.6809,-87.7126,40.0,15,2,2006,18.5,-87.5
17165,17165,18.6809,-87.7126,37.5,15,2,2006,18.5,-87.5
17166,17166,18.6809,-87.7126,32.85,15,2,2006,18.5,-87.5
17167,17167,18.6809,-87.7126,6.896551724,15,5,2005,18.5,-87.5
17168,17168,18.6809,-87.7126,4.0,15,5,2005,18.5,-87.5
17169,17169,18.6809,-87.7126,4.0,15,5,2005,18.5,-87.5
17170,17170,18.6809,-87.7126,32.85,15,5,2005,18.5,-87.5
17171,17171,18.6809,-87.7126,3.225806452,15,8,2005,18.5,-87.5
17172,17172,18.6809,-87.7126,4.0,15,8,2005,18.5,-87.5
17173,17173,18.6809,-87.7126,4.0,15,8,2005,18.5,-87.5
17174,17174,18.6809,-87.7126,4.0,15,8,2005,18.5,-87.5
17175,17175,18.6809,-87.7126,4.0,15,8,2005,18.5,-87.5
17176,17176,18.6809,-87.7126,4.0,15,11,2005,18.5,-87.5
17177,17177,18.6809,-87.7126,4.0,15,11,2005,18.5,-87.5
17178,17178,18.6809,-87.7126,34.375,15,11,2005,18.5,-87.5
17179,17179,18.6809,-87.7126,50.0,15,11,2005,18.5,-87.5
17180,17180,18.6809,-87.7126,71.875,15,11,2005,18.5,-87.5
17181,17181,20.052,-87.466,4.0,15,2,2006,20.5,-87.5
17182,17182,20.052,-87.466,37.0,15,2,2006,20.5,-87.5
17183,17183,20.052,-87.466,64.3,15,2,2006,20.5,-87.5
17184,17184,20.052,-87.466,77.8,15,2,2006,20.5,-87.5
17185,17185,20.052,-87.466,25.0,15,5,2005,20.5,-87.5
17186,17186,20.052,-87.466,55.9,15,5,2005,20.5,-87.5
17187,17187,20.052,-87.466,53.8,15,5,2005,20.5,-87.5
17188,17188,20.052,-87.466,75.0,15,5,2005,20.5,-87.5
17189,17189,20.052,-87.466,37.5,15,5,2005,20.5,-87.5
17190,17190,20.052,-87.466,26.3,15,8,2005,20.5,-87.5
17191,17191,20.052,-87.466,35.3,15,8,2005,20.5,-87.5
17192,17192,20.052,-87.466,36.8,15,8,2005,20.5,-87.5
17193,17193,20.052,-87.466,58.8,15,8,2005,20.5,-87.5
17194,17194,20.052,-87.466,75.0,15,12,2005,20.5,-87.5
17195,17195,20.052,-87.466,20.0,15,12,2005,20.5,-87.5
17196,17196,20.052,-87.466,41.7,15,12,2005,20.5,-87.5
17197,17197,20.052,-87.466,58.3,15,12,2005,20.5,-87.5
17198,17198,20.052,-87.466,4.0,15,12,2005,20.5,-87.5
17199,17199,20.052,-87.4663,4.0,15,2,2006,20.5,-87.5
17200,17200,20.052,-87.4663,37.03703704,15,2,2006,20.5,-87.5
17201,17201,20.052,-87.4663,32.85,15,2,2006,20.5,-87.5
17202,17202,20.052,-87.4663,77.77777778,15,2,2006,20.5,-87.5
17203,17203,20.052,-87.4663,4.0,15,5,2005,20.5,-87.5
17204,17204,20.052,-87.4663,32.85,15,5,2005,20.5,-87.5
17205,17205,20.052,-87.4663,32.85,15,5,2005,20.5,-87.5
17206,17206,20.052,-87.4663,50.0,15,5,2005,20.5,-87.5
17207,17207,20.052,-87.4663,37.5,15,5,2005,20.5,-87.5
17208,17208,20.052,-87.4663,32.85,15,8,2005,20.5,-87.5
17209,17209,20.052,-87.4663,35.29411765,15,8,2005,20.5,-87.5
17210,17210,20.052,-87.4663,36.84210526,15,8,2005,20.5,-87.5
17211,17211,20.052,-87.4663,4.0,15,8,2005,20.5,-87.5
17212,17212,20.052,-87.4663,72.72727273,15,10,2004,20.5,-87.5
17213,17213,20.052,-87.4663,32.85,15,10,2004,20.5,-87.5
17214,17214,20.052,-87.4663,5.882352941,15,11,2004,20.5,-87.5
17215,17215,20.052,-87.4663,4.0,15,11,2004,20.5,-87.5
17216,17216,20.052,-87.4663,4.0,15,11,2004,20.5,-87.5
17217,17217,20.052,-87.4663,4.0,15,12,2005,20.5,-87.5
17218,17218,20.052,-87.4663,4.0,15,12,2005,20.5,-87.5
17219,17219,20.052,-87.4663,75.0,15,12,2005,20.5,-87.5
17220,17220,20.052,-87.4663,32.85,15,12,2005,20.5,-87.5
17221,17221,20.052,-87.4663,41.66666667,15,12,2005,20.5,-87.5
17222,17222,20.051,-87.463,39.1,15,2,2006,20.5,-87.5
17223,17223,20.051,-87.463,57.1,15,2,2006,20.5,-87.5
17224,17224,20.051,-87.463,72.2,15,2,2006,20.5,-87.5
17225,17225,20.051,-87.463,73.3,15,2,2006,20.5,-87.5
17226,17226,20.051,-87.463,9.1,15,6,2005,20.5,-87.5
17227,17227,20.051,-87.463,27.8,15,6,2005,20.5,-87.5
17228,17228,20.051,-87.463,29.4,15,6,2005,20.5,-87.5
17229,17229,20.051,-87.463,52.4,15,6,2005,20.5,-87.5
17230,17230,20.051,-87.463,66.7,15,6,2005,20.5,-87.5
17231,17231,20.051,-87.463,4.0,15,9,2005,20.5,-87.5
17232,17232,20.051,-87.463,24.3,15,9,2005,20.5,-87.5
17233,17233,20.051,-87.463,45.5,15,9,2005,20.5,-87.5
17234,17234,20.051,-87.463,100.0,15,9,2005,20.5,-87.5
17235,17235,20.051,-87.463,57.1,15,9,2005,20.5,-87.5
17236,17236,20.051,-87.463,25.0,15,12,2005,20.5,-87.5
17237,17237,20.051,-87.463,26.3,15,12,2005,20.5,-87.5
17238,17238,20.051,-87.463,75.0,15,12,2005,20.5,-87.5
17239,17239,20.051,-87.463,70.6,15,12,2005,20.5,-87.5
17240,17240,20.051,-87.463,80.0,15,12,2005,20.5,-87.5
17241,17241,20.0514,-87.4628,39.13043478,15,2,2006,20.5,-87.5
17242,17242,20.0514,-87.4628,32.85,15,2,2006,20.5,-87.5
17243,17243,20.0514,-87.4628,72.22222222,15,2,2006,20.5,-87.5
17244,17244,20.0514,-87.4628,73.33333333,15,2,2006,20.5,-87.5
17245,17245,20.0514,-87.4628,9.090909091,15,6,2005,20.5,-87.5
17246,17246,20.0514,-87.4628,4.0,15,6,2005,20.5,-87.5
17247,17247,20.0514,-87.4628,4.0,15,6,2005,20.5,-87.5
17248,17248,20.0514,-87.4628,32.85,15,6,2005,20.5,-87.5
17249,17249,20.0514,-87.4628,66.66666667,15,6,2005,20.5,-87.5
17250,17250,20.0514,-87.4628,4.0,15,9,2005,20.5,-87.5
17251,17251,20.0514,-87.4628,4.0,15,9,2005,20.5,-87.5
17252,17252,20.0514,-87.4628,45.45454545,15,9,2005,20.5,-87.5
17253,17253,20.0514,-87.4628,32.85,15,9,2005,20.5,-87.5
17254,17254,20.0514,-87.4628,100.0,15,9,2005,20.5,-87.5
17255,17255,20.0514,-87.4628,4.0,15,10,2004,20.5,-87.5
17256,17256,20.0514,-87.4628,4.0,15,10,2004,20.5,-87.5
17257,17257,20.0514,-87.4628,77.77777778,15,10,2004,20.5,-87.5
17258,17258,20.0514,-87.4628,4.0,15,11,2004,20.5,-87.5
17259,17259,20.0514,-87.4628,4.0,15,11,2004,20.5,-87.5
17260,17260,20.0514,-87.4628,4.0,15,12,2005,20.5,-87.5
17261,17261,20.0514,-87.4628,4.0,15,12,2005,20.5,-87.5
17262,17262,20.0514,-87.4628,50.0,15,12,2005,20.5,-87.5
17263,17263,20.0514,-87.4628,70.58823529,15,12,2005,20.5,-87.5
17264,17264,20.0514,-87.4628,80.0,15,12,2005,20.5,-87.5
17265,17265,19.8832,-87.4175,6.25,15,2,2005,19.5,-87.5
17266,17266,19.8832,-87.4175,7.692307692,15,2,2005,19.5,-87.5
17267,17267,19.8832,-87.4175,4.0,15,3,2005,19.5,-87.5
17268,17268,19.8832,-87.4175,69.23076923,15,5,2005,19.5,-87.5
17269,17269,19.8832,-87.4175,38.46153846,15,5,2005,19.5,-87.5
17270,17270,19.8832,-87.4175,42.85714286,15,5,2006,19.5,-87.5
17271,17271,19.8832,-87.4175,44.44444444,15,5,2006,19.5,-87.5
17272,17272,19.8832,-87.4175,47.05882353,15,5,2005,19.5,-87.5
17273,17273,19.8832,-87.4175,4.0,15,5,2005,19.5,-87.5
17274,17274,19.8832,-87.4175,75.0,15,5,2005,19.5,-87.5
17275,17275,19.8832,-87.4175,81.81818182,15,5,2006,19.5,-87.5
17276,17276,19.8832,-87.4175,83.33333333,15,5,2006,19.5,-87.5
17277,17277,19.8832,-87.4175,100.0,15,5,2006,19.5,-87.5
17278,17278,19.8832,-87.4175,4.0,15,10,2004,19.5,-87.5
17279,17279,19.8832,-87.4175,4.0,15,10,2004,19.5,-87.5
17280,17280,19.8832,-87.4175,33.33333333,15,10,2004,19.5,-87.5
17281,17281,19.8832,-87.4175,72.72727273,15,10,2004,19.5,-87.5
17282,17282,20.04,-87.4697,7.142857143,15,2,2005,20.5,-87.5
17283,17283,20.04,-87.4697,4.0,15,2,2005,20.5,-87.5
17284,17284,20.04,-87.4697,4.0,15,2,2005,20.5,-87.5
17285,17285,20.04,-87.4697,8.333333333,15,3,2005,20.5,-87.5
17286,17286,20.04,-87.4697,4.0,15,5,2006,20.5,-87.5
17287,17287,20.04,-87.4697,4.0,15,5,2005,20.5,-87.5
17288,17288,20.04,-87.4697,42.85714286,15,5,2006,20.5,-87.5
17289,17289,20.04,-87.4697,66.66666667,15,5,2006,20.5,-87.5
17290,17290,20.04,-87.4697,4.0,15,6,2006,20.5,-87.5
17291,17291,20.04,-87.4697,4.0,15,6,2005,20.5,-87.5
17292,17292,20.04,-87.4697,4.0,15,6,2005,20.5,-87.5
17293,17293,20.04,-87.4697,33.33333333,15,6,2005,20.5,-87.5
17294,17294,20.04,-87.4697,41.66666667,15,6,2005,20.5,-87.5
17295,17295,20.04,-87.4697,4.0,15,10,2004,20.5,-87.5
17296,17296,20.04,-87.4697,40.0,15,10,2004,20.5,-87.5
17297,17297,20.04,-87.4697,4.0,15,10,2004,20.5,-87.5
17298,17298,20.04,-87.4697,4.0,15,10,2004,20.5,-87.5
17299,17299,20.0505,-87.4704,4.0,15,2,2005,20.5,-87.5
17300,17300,20.0505,-87.4704,4.0,15,3,2006,20.5,-87.5
17301,17301,20.0505,-87.4704,4.0,15,3,2006,20.5,-87.5
17302,17302,20.0505,-87.4704,42.85714286,15,3,2006,20.5,-87.5
17303,17303,20.0505,-87.4704,4.0,15,5,2005,20.5,-87.5
17304,17304,20.0505,-87.4704,4.0,15,5,2005,20.5,-87.5
17305,17305,20.0505,-87.4704,4.0,15,5,2005,20.5,-87.5
17306,17306,20.0505,-87.4704,41.66666667,15,5,2005,20.5,-87.5
17307,17307,20.0505,-87.4704,4.0,15,9,2005,20.5,-87.5
17308,17308,20.0505,-87.4704,42.85714286,15,9,2005,20.5,-87.5
17309,17309,20.0505,-87.4704,50.0,15,9,2005,20.5,-87.5
17310,17310,20.0505,-87.4704,32.85,15,9,2005,20.5,-87.5
17311,17311,20.0505,-87.4704,32.85,15,9,2005,20.5,-87.5
17312,17312,20.0505,-87.4704,32.85,15,10,2004,20.5,-87.5
17313,17313,20.0505,-87.4704,4.0,15,10,2004,20.5,-87.5
17314,17314,20.0505,-87.4704,4.0,15,10,2004,20.5,-87.5
17315,17315,20.0505,-87.4704,37.5,15,10,2004,20.5,-87.5
17316,17316,20.0505,-87.4704,33.33333333,15,11,2004,20.5,-87.5
17317,17317,20.0505,-87.4704,4.0,15,12,2005,20.5,-87.5
17318,17318,20.0505,-87.4704,8.333333333,15,12,2005,20.5,-87.5
17319,17319,20.0505,-87.4704,50.0,15,12,2005,20.5,-87.5
17320,17320,19.8805,-87.412,4.0,15,2,2005,19.5,-87.5
17321,17321,19.8805,-87.412,4.0,15,2,2005,19.5,-87.5
17322,17322,19.8805,-87.412,4.0,15,2,2005,19.5,-87.5
17323,17323,19.8805,-87.412,4.0,15,3,2005,19.5,-87.5
17324,17324,19.8805,-87.412,33.33333333,15,5,2006,19.5,-87.5
17325,17325,19.8805,-87.412,37.5,15,5,2005,19.5,-87.5
17326,17326,19.8805,-87.412,66.66666667,15,5,2005,19.5,-87.5
17327,17327,19.8805,-87.412,87.5,15,5,2006,19.5,-87.5
17328,17328,19.8805,-87.412,87.5,15,5,2006,19.5,-87.5
17329,17329,19.8805,-87.412,100.0,15,5,2006,19.5,-87.5
17330,17330,19.8805,-87.412,73.33333333,15,6,2006,19.5,-87.5
17331,17331,19.8805,-87.412,81.81818182,15,6,2005,19.5,-87.5
17332,17332,19.8805,-87.412,100.0,15,6,2005,19.5,-87.5
17333,17333,19.8805,-87.412,4.0,15,8,2005,19.5,-87.5
17334,17334,19.8805,-87.412,38.46153846,15,8,2005,19.5,-87.5
17335,17335,19.8805,-87.412,45.45454545,15,8,2005,19.5,-87.5
